City,Brand,Model,Body,Certification,Exterior_Color,Interior_Color,Transmission_Type,Fuel_Type,Engine_Type,Wheel_Drive_Type,Miles_Per_Gallon,Year,Zip_Code,Mileage,Price
Fort Worth,Honda,CR-V,SUV,Certified,Blue,Gray,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,28 City / 34 Highway,2020,76180,"16,971",34276
Fort Worth,Dodge,Durango,SUV,Used,Silver,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,19 City / 26 Highway,2020,76180,"17,217",34345
Fort Worth,Honda,Accord,SEDAN,Certified,Blue,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,29 City / 35 Highway,2021,76180,"3,410",36634
Fort Worth,Honda,Pilot,SUV,Certified,Red,Gray,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,19 City / 27 Highway,2019,76180,"16,210",37373
Fort Worth,Honda,CR-V,SUV,Certified,Off White,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,28 City / 34 Highway,2020,76180,"4,475",37452
Fort Worth,Honda,Pilot,SUV,Certified,White,Beige,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,19 City / 27 Highway,2019,76180,"14,715",38936
Fort Worth,Honda,Ridgeline,TRUCKS,Certified,Silver,Black,Automatic,Gasoline,6-Cylinder,All wheel drive,18 City / 24 Highway,2021,76180,"7,500",39281
Fort Worth,Honda,Ridgeline,TRUCKS,Certified,Black,Black,Automatic,Gasoline,6-Cylinder,All wheel drive,18 City / 25 Highway,2019,76180,"23,151",39519
Fort Worth,Buick,Envision,SUV,Used,White,Light Neutral/Ebony Accents,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,20 City / 25 Highway,2019,76180,"21,421",40663
Fort Worth,Honda,Passport,SUV,Certified,Gray,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,20 City / 25 Highway,2021,76180,"3,477",41217
Fort Worth,Honda,Pilot,SUV,Certified,Gray,Gray,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,19 City / 27 Highway,2020,76180,"16,037",41546
Fort Worth,Honda,Pilot,SUV,Certified,White,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,20 City / 27 Highway,2019,76180,"25,280",41916
Fort Worth,Honda,Pilot,SUV,Certified,Gray,Gray,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,20 City / 27 Highway,2021,76180,"4,891",42796
Fort Worth,Kia,Telluride,SUV,Used,Black,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,20 City / 26 Highway,2020,76180,"12,825",43660
Fort Worth,Acura,RDX,SUV,Used,Black,Ebony,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 28 Highway,2021,76180,"4,501",44476
Fort Worth,Tesla,Model 3,SEDAN,Used,Blue,Black,Single-Speed,Electric,Electric,2 wheel drive - rear,,2021,76180,"3,245",50241
Fort Worth,Honda,Pilot,SUV,Certified,Gray,Gray,Automatic,Gasoline,6-Cylinder,All wheel drive,19 City / 26 Highway,2021,76180,"5,000",50511
Fort Worth,RAM,1500,TRUCKS,Used,Brown,Mountain Brown/Light Frost Bei,Automatic,Gasoline,8-Cylinder,4 wheel drive,19 City / 24 Highway,2019,76180,"25,126",52375
Fort Worth,Hyundai,Tucson,SUV,Certified,Blue,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,22 City / 28 Highway,2019,76017,"37,460",25000
Fort Worth,Chevrolet,Silverado 1500,TRUCKS,Used,White,Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,19 City / 22 Highway,2019,76017,"41,424",42991
Fort Worth,Jeep,Wrangler,SUV,Used,White,Dark Saddle/Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,21 City / 22 Highway,2020,76017,"17,367",50991
Fort Worth,Kia,Stinger,SEDAN,Certified,White,Red,Automatic,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,18 City / 25 Highway,2022,76116,"6,015",48998
Fort Worth,Ford,F150,TRUCKS,Used,Brown,Pale Adobe,Automatic,Flexible Fuel,6-Cylinder,4 wheel drive,14 City / 19 Highway,2011,76053,"90,302",17995
Fort Worth,Toyota,Corolla,SEDAN,Used,Red,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,30 City / 38 Highway,2020,76053,"28,154",21895
