City,Brand,Model,Body,Certification,Exterior_Color,Interior_Color,Transmission_Type,Fuel_Type,Engine_Type,Wheel_Drive_Type,Miles_Per_Gallon,Year,Zip_Code,Mileage,Price
Columbus,Acura,MDX,SUV,Used,White,Parchment,Automatic,Gasoline,6-Cylinder,All wheel drive,16 City / 21 Highway,2012,43229,"94,571",16500
Columbus,Ford,Focus,HATCH,Used,White,Charcoal Black,Automatic,Flexible Fuel,4-Cylinder,2 wheel drive - front,26 City / 38 Highway,2018,43229,"35,129",16500
Columbus,Ford,Escape,SUV,Used,Black,Charcoal Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,23 City / 30 Highway,2017,43229,"66,799",16995
Columbus,Lexus,RX 350,SUV,Used,Gray,Parchment,Automatic,Gasoline,6-Cylinder,All wheel drive,18 City / 24 Highway,2011,43229,"91,761",16995
Columbus,Toyota,Yaris,SEDAN,Used,Silver,Blue Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,32 City / 40 Highway,2019,43229,"25,700",16995
Columbus,Chevrolet,Malibu,SEDAN,Used,Gray,Jet Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,27 City / 36 Highway,2017,43229,"67,170",16995
Columbus,Toyota,Corolla,HATCH,Used,Silver,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,28 City / 36 Highway,2017,43229,"35,280",17500
Columbus,Jeep,Patriot,SUV,Used,Black,Dark Slate Gray,Automatic,Gasoline,4-Cylinder,4 wheel drive,20 City / 25 Highway,2016,43229,"42,062",17500
Columbus,Chrysler,200,SEDAN,Used,Blue,Black,Automatic,Flexible Fuel,6-Cylinder,2 wheel drive - front,19 City / 31 Highway,2016,43229,"56,354",17995
Columbus,FIAT,500X,SUV,Used,Gold,Brown,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,22 City / 30 Highway,2017,43229,"32,656",17995
Columbus,Volkswagen,GTI,HATCH,Used,White,Titan Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,25 City / 33 Highway,2016,43229,"58,565",19500
Columbus,Honda,Accord,SEDAN,Used,Silver,Parchment,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,21 City / 34 Highway,2015,43229,"77,977",19995
Columbus,Honda,Civic,SEDAN,Used,Silver,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,31 City / 40 Highway,2018,43229,"38,885",19995
Columbus,INFINITI,QX60,SUV,Used,Gray,Graphite,Automatic,Gasoline,6-Cylinder,All wheel drive,19 City / 25 Highway,2014,43229,"75,363",20500
Columbus,MAZDA,MAZDA6,SEDAN,Used,Blue,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,26 City / 38 Highway,2016,43229,"41,993",20500
Columbus,Chevrolet,Trax,SUV,Used,Black,Jet Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,24 City / 29 Highway,2019,43229,"21,951",20995
Columbus,Chevrolet,Malibu,SEDAN,Used,Black,Jet Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 33 Highway,2017,43229,"47,212",21500
Columbus,Hyundai,Tucson,SUV,Used,Red,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,25 City / 30 Highway,2016,43229,"54,069",21500
Columbus,Chevrolet,Traverse,SUV,Used,Blue,Ebony,Automatic,Gasoline,6-Cylinder,All wheel drive,15 City / 22 Highway,2016,43229,"61,021",22500
Columbus,Honda,Accord,SEDAN,Used,Blue,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,30 City / 38 Highway,2019,43229,"18,856",22995
Columbus,Ford,Mustang,COUPE,Used,Gray,Ebony,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,21 City / 30 Highway,2017,43229,"48,167",22995
Columbus,Honda,Accord,SEDAN,Used,Gray,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,27 City / 36 Highway,2017,43229,"44,109",23995
Columbus,Jeep,Compass,SUV,Used,Silver,Black,Automatic,Gasoline,4-Cylinder,4 wheel drive,22 City / 30 Highway,2018,43229,"26,915",27500
Columbus,Ford,F150,TRUCKS,Used,Red,Black,Automatic,Gasoline,6-Cylinder Turbo,4 wheel drive,14 City / 19 Highway,2014,43229,"96,873",29995
Columbus,Dodge,Challenger,COUPE,Used,Green,Black,Manual,Gasoline,8-Cylinder,2 wheel drive - rear,14 City / 23 Highway,2015,43229,"26,540",31995
Columbus,RAM,1500,TRUCKS,Used,Blue,Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,19 City / 24 Highway,2019,43229,"23,358",38500
Columbus,BMW,X3,SUV,Used,Gray,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,22 City / 29 Highway,2019,43229,"8,698",39995
